Fault,Va,Vb,Vc,Ia,Ib,Ic
CG,640987.5558,-697974.2361,48.00888752,-315.3570478,-336.9461831,0.004211431
CG,687019.1443,-643168.2555,46.97607899,-276.9895929,-375.4459267,0.006945546
CG,726952.7207,-582653.4456,45.52623282,-236.1606891,-410.6097438,0.009607126
CG,760433.8319,-516966.9402,43.67221795,-193.2327368,-442.1255179,0.012172546
CG,787165.2972,-446691.7774,41.43049074,-148.5867674,-469.7135126,0.014619035
CG,806909.8461,-372451.7244,38.82094894,-102.6190618,-493.1288551,0.016924878
CG,819492.2248,-294905.7413,35.86675501,-55.73763252,-512.1637092,0.019069608
CG,824800.751,-214742.1317,32.59413059,-8.358602575,-526.64912,0.021034187
CG,822788.3059,-132672.4335,29.03212374,39.09748845,-536.4565142,0.022801178
CG,813472.7521,-49425.10306,25.21235106,86.20941691,-541.4988405,0.024354897
CG,796936.7752,34260.95037,21.16871714,132.559014,-541.7313431,0.025681552
CG,773327.1497,117642.9234,16.93711355,177.7348774,-537.1519581,0.026769368
CG,742853.4362,199980.7119,12.55510032,221.3360229,-527.8013325,0.02760869
CG,705786.1216,280543.4797,8.061572496,262.9754437,-513.7624632,0.028192066
CG,662454.218,358616.1459,3.496414955,302.2835453,-495.1599601,0.028514319
CG,613242.3424,433505.7321,-1.099851643,338.9114261,-472.1589405,0.028572588
CG,558587.303,504547.5131,-5.68643051,372.5339746,-444.963563,0.028366356
CG,498974.2218,571110.9169,-10.22261085,402.8527546,-413.8152157,0.027897453
CG,434932.2285,632605.122,-14.66812919,429.5986545,-378.9903736,0.027170042
CG,367029.7647,688484.3015,-18.98352682,452.5342756,-340.7981445,0.026190577
CG,295869.5372,738252.468,-23.13049994,471.4560399,-299.5775252,0.024967754
CG,222083.1694,781467.8755,-27.07223973,486.1959964,-255.694393,0.023512425
CG,146325.5942,817746.9411,-30.77375904,496.6233121,-209.5382577,0.021837508
CG,69269.24121,846767.6493,-34.20220291,502.6454336,-161.5188044,0.01995787
CG,-8401.931849,868272.4101,-37.32714023,504.2089079,-112.0622571,0.017890194
CG,-85998.51018,882070.3458,-40.12083384,501.2998576,-61.60759573,0.015652833
CG,-162831.7411,888038.985,-42.55848672,493.9441035,-10.60265943,0.013265646
CG,-238219.6473,886125.3495,-44.61846208,482.206936,40.49982836,0.01074982
CG,-311493.0805,876346.425,-46.28247543,466.1925348,91.24627833,0.008127688
CG,-382001.6605,858789.0099,-47.53575689,446.043045,141.1862614,0.005422522
CG,-449119.5481,833608.945,-48.36718222,421.9373148,189.8765067,0.002658334
CG,-512251.0003,801029.7303,-48.76937165,394.0893084,236.8848361,-0.000140342
CG,-570835.6577,761340.5413,-48.73875531,362.7462066,281.7940005,-0.002948663
CG,-624353.5188,714893.6621,-48.27560494,328.186213,324.2053828,-0.005741704
CG,-672329.5553,662101.3584,-47.38403152,290.7160846,363.7425366,-0.008494674
CG,-714337.9285,603432.2184,-46.0719487,250.6684089,400.0545273,-0.011183137
CG,-750005.7691,539406.9936,-44.35100262,208.3986518,432.8190471,-0.01378323
CG,-779016.4868,470593.9764,-42.23646853,164.2820027,461.7452758,-0.016271875
CG,-801112.5805,397603.9561,-39.74711517,118.7100441,486.5764621,-0.018626983
CG,-816097.9235,321084.7972,-36.90503823,72.08727595,507.0922026,-0.020827649
CG,-823839.5051,241715.6891,-33.73546418,24.82752515,523.1103982,-0.022854342
CG,-824268.6103,160201.1177,-30.26652638,-22.64972739,534.4888702,-0.024689071
CG,-817381.4304,77264.61221,-26.52901538,-69.92307022,541.1266225,-0.026315552
CG,-803239.0965,-6357.677223,-22.55610557,-116.5729018,542.9647378,-0.027719348
CG,-781967.1369,-89923.51319,-18.3830608,-162.185155,539.986901,-0.028887999
CG,-753754.363,-172691.1594,-14.04692129,-206.3549721,532.2195435,-0.029811133
CG,-718851.1935,-253925.9644,-9.58617494,-248.6902989,519.7316089,-0.030480556
CG,-677567.4313,-332906.8823,-5.04041564,-288.8153638,502.633941,-0.030890326
CG,-630269.5141,-408932.8728,-0.449991874,-326.3740141,481.0782998,-0.031036806
CG,-577377.2614,-481329.124,4.144351433,-361.0328765,455.2560148,-0.030918697
CG,-519360.1487,-549453.0415,8.701834565,-392.4843165,425.3962864,-0.030537046
CG,-456733.14,-612699.9526,13.18200498,-420.4491689,391.7641517,-0.029895242
CG,-390052.1171,-670508.4733,17.54509637,-444.6792158,354.6581317,-0.028998981
CG,-319908.9453,-722365.4911,21.75238162,-464.9593894,314.4075822,-0.027856219
CG,-246926.2205,-767810.7193,25.76651657,-481.1096815,271.3697699,-0.026477099
CG,-171751.7426,-806440.783,29.55187149,-492.9867412,225.9267014,-0.024873863
CG,-95052.76537,-837912.7989,33.07484728,-500.4851466,178.4817326,-0.023060741
CG,-17510.07453,-861947.4192,36.30417377,-503.5383415,129.4559884,-0.021053827
CG,60188.05555,-878331.3109,39.21118723,-502.1192255,79.28462482,-0.018870934
CG,137351.9708,-886919.0495,41.7700848,-496.2403948,28.41296631,-0.016531439
CG,213296.7587,-887634.4095,43.95815352,-485.9540303,-22.70744666,-0.014056107
CG,287348.3282,-880471.0414,45.75597195,-471.3514345,-73.6228657,-0.011466909
CG,358849.3921,-865492.5277,47.14758251,-452.5622211,-123.881362,-0.008786828
CG,427165.3019,-842831.8188,48.12063318,-429.7531645,-173.0368375,-0.006039652
CG,491689.6809,-812690.0528,48.66648709,-403.1267196,-220.6529848,-0.003249765
CG,551849.8061,-775334.77,48.7802992,-372.9192245,-266.3071596,-0.000441931
CG,607111.6919,-731097.5386,48.46105931,-339.3988031,-309.5941323,0.002358927
CG,656984.8299,-680371.0115,47.71160101,-302.8629851,-350.1296846,0.005127948
CG,701026.5426,-623605.4408,46.53857656,-263.636065,-387.5540201,0.007840555
CG,738845.9127,-561304.6818,44.95239778,-222.0662237,-421.5349578,0.010472669
CG,770107.2527,-494021.7205,42.96714374,-178.5224381,-451.7708804,0.013000929
CG,794533.0849,-422353.7651,40.60043567,-133.3912059,-477.9934119,0.015402891
CG,811906.6036,-346936.9455,37.87328064,-87.07311516,-499.9697991,0.017657238
CG,822073.6005,-268440.6668,34.80988509,-39.97928852,-517.5049782,0.019743957
CG,824943.8325,-187561.6674,31.43743992,7.472265858,-530.4433055,0.021644529
CG,820491.8232,-105017.8351,27.7858792,54.86036461,-538.6699398,0.023342082
CG,808757.089,-21541.83484,23.88761443,101.7643876,-542.1118607,0.024821548
CG,789843.7881,62125.39457,19.7772469,147.7680114,-540.7385176,0.026069797
CG,763919.7965,145241.2168,15.49126052,192.4629046,-534.5621003,0.027075747
CG,731215.2173,227067.8901,11.067698,235.4523521,-523.6374312,0.027830471
CG,692020.3386,306879.1149,6.545823204,276.3547765,-508.0614785,0.028327269
CG,646683.0569,383966.4813,1.965772607,314.807125,-487.9724954,0.02856173
CG,595605.7893,457645.7562,-2.631800935,350.4680918,-463.5487932,0.028531774
CG,539241.901,527262.9573,-7.206089033,383.0211477,-435.0071583,0.028237667
CG,478091.6821,592200.1573,-11.71648998,412.1773494,-402.6009285,0.027682019
CG,412697.9061,651880.9691,-16.12296914,437.6779044,-366.6177436,0.026869761
CG,343641.0129,705775.6615,-20.3864143,459.2964679,-327.376993,0.025808103
CG,271533.9563,753405.8615,-24.4689828,476.841152,-285.2269804,0.024506469
CG,197016.7636,794348.7999,-28.33443749,490.1562289,-240.5418323,0.02297641
CG,120750.8548,828241.0645,-31.94846831,499.123513,-193.7181773,0.021231509
CG,43413.1714,854781.825,-35.27899687,503.6634099,-145.1716254,0.019287253
CG,-34309.83178,873735.5037,-38.29646116,503.7356234,-95.33307937,0.017160899
CG,-111728.2799,884933.8666,-40.97407796,499.3395123,-44.64490956,0.014871321
CG,-188155.0013,888277.5161,-43.28808054,490.5140969,6.442972173,0.01243884
CG,-262911.627,883736.7737,-45.21792966,477.3377121,57.47710617,0.009885048
CG,-335334.612,871351.9434,-46.74649584,459.9273126,108.0045098,0.007232611
CG,-404781.1246,851232.9539,-47.86021142,438.4374341,157.5766983,0.004505074
CG,-470634.7527,823558.3827,-48.54919097,413.0588223,205.7536653,0.001726645
CG,-532310.9748,788573.8712,-48.80731908,384.0167397,252.1077888,-0.001078014
CG,-589262.3485,746589.9445,-48.63230456,351.5689658,296.2276261,-0.003884009
CG,-640983.3693,697979.2548,-48.02570088,316.0035093,337.7215664,-0.006666434
CG,-687014.9577,643173.2742,-46.99289227,277.6360517,376.2213067,-0.009400592
CG,-726948.5342,582658.4643,-45.54304603,236.8071452,411.3851204,-0.012062214
CG,-760429.6454,516971.9589,-43.68903108,193.8791902,442.9008911,-0.014627677
CG,-787161.1107,446696.796,-41.44730381,149.2332181,470.4888825,-0.017074209
CG,-806905.6597,372456.7431,-38.83776193,103.2655098,493.9042217,-0.019380094
CG,-819488.0383,294910.76,-35.88356793,56.3840779,512.9390723,-0.021524866
CG,-824796.5645,214747.1503,-32.61094344,9.005045276,527.4244798,-0.023489488
CG,-822784.1195,132677.4521,-29.04893651,-38.45104843,537.2318706,-0.025256521
CG,-813468.5657,49430.12162,-25.22916376,-85.56297957,542.2741936,-0.026810282
CG,-796932.5888,-34255.93183,-21.18552977,-131.9125793,542.5066927,-0.02813698
CG,-773322.9633,-117637.9049,-16.95392611,-177.0884454,537.9273044,-0.029224838
CG,-742849.2498,-199975.6934,-12.57191281,-220.6895936,528.5766754,-0.030064201
CG,-705781.9353,-280538.4612,-8.078384911,-262.329017,514.5378027,-0.03064762
CG,-662450.0317,-358611.1275,-3.513227298,-301.6371213,495.9352963,-0.030969915
CG,-613238.1561,-433500.7137,1.083039373,-338.2650049,472.9342733,-0.031028226
CG,-558583.1168,-504542.4947,5.669618311,-371.887556,445.7388924,-0.030822037
CG,-498970.0355,-571105.8985,10.20579872,-402.2063387,414.5905418,-0.030353176
CG,-434928.0423,-632600.1036,14.65131714,-428.9522412,379.7656963,-0.029625806
CG,-367025.5784,-688479.2832,18.96671483,-451.8878651,341.5734638,-0.028646384
CG,-295865.351,-738247.4496,23.11368803,-470.809632,300.3528412,-0.027423603
CG,-222078.9832,-781462.8572,27.0554279,-485.5495912,256.4697057,-0.025968316
CG,-146321.408,-817741.9228,30.75694727,-495.9769096,210.3135669,-0.024293441
CG,-69265.05504,-846762.631,34.18539122,-501.9990337,162.2941102,-0.022413845
CG,8406.117997,-868267.3919,37.31032861,-503.5625107,112.8375596,-0.020346211
CG,86002.69631,-882065.3276,40.10402229,-500.6534631,62.38289486,-0.018108892
CG,162835.9272,-888033.9668,42.54167524,-493.2977117,11.3779552,-0.015721747
CG,238223.8334,-886120.3314,44.60165067,-481.5605468,-39.72453596,-0.013205963
CG,311497.2666,-876341.4069,46.2656641,-465.5461483,-90.4709893,-0.010583872
CG,382005.8466,-858783.9918,47.51894563,-445.3966612,-140.4109757,-0.007878748
CG,449123.7342,-833603.9269,48.35037104,-421.2909337,-189.1012244,-0.005114602
CG,512255.1863,-801024.7122,48.75256053,-393.4429299,-236.1095572,-0.002315969
CG,570839.8437,-761335.5233,48.72194426,-362.0998308,-281.0187249,0.000492311
CG,624357.7048,-714888.6441,48.25879397,-327.5398399,-323.4301106,0.00328531
CG,672333.7413,-662096.3404,47.36722062,-290.0697142,-362.9672677,0.006038238
CG,714342.1145,-603427.2004,46.05513787,-250.0220412,-399.2792618,0.008726659
CG,750009.955,-539401.9757,44.33419186,-207.7522868,-432.043785,0.01132671
CG,779020.6727,-470588.9585,42.21965784,-163.6356404,-460.9700171,0.013815314
CG,801116.7664,-397598.9382,39.73030456,-118.0636845,-485.8012067,0.01617038
CG,816102.1094,-321079.7793,36.88822769,-71.44091894,-506.3169506,0.018371004
CG,823843.691,-241710.6712,33.71865371,-24.18117081,-522.3351496,0.020397655
CG,824272.7962,-160196.0999,30.24971599,23.29607905,-533.713625,0.022232342
CG,817385.6162,-77259.59437,26.51220505,70.5694192,-540.3513806,0.023858782
CG,803243.2823,6362.695037,22.53929532,117.2192481,-542.1894993,0.025262536
CG,781971.3227,89928.53098,18.36625062,162.8314986,-539.2116659,0.026431146
CG,753758.5488,172696.1772,14.03011118,207.0013131,-531.4443117,0.027354239
CG,718855.3793,253930.9821,9.569364905,249.3366371,-518.9563805,0.02802362
CG,677571.6171,332911.9,5.023605677,289.4616994,-501.8587159,0.028433348
CG,630273.6998,408937.8905,0.433181983,327.0203471,-480.3030782,0.028579787
CG,577381.4471,481334.1417,-4.161161252,361.6792068,-454.4807966,0.028461636
CG,519364.3344,549458.0591,-8.718644312,393.1306441,-424.6210715,0.028079944
CG,456737.3257,612704.9702,-13.19881465,421.0954938,-390.9889401,0.027438098
CG,390056.3027,670513.4909,-17.56190597,445.325538,-353.8829235,0.026541795
CG,319913.131,722370.5087,-21.76919115,465.6057089,-313.6323774,0.025398992
CG,246930.4062,767815.7369,-25.78332603,481.7559984,-270.5945684,0.024019831
CG,171755.9282,806445.8005,-29.56868087,493.6330553,-225.1515033,0.022416553
CG,95056.95096,837917.8164,-33.09165659,501.1314581,-177.7065379,0.02060339
CG,17514.26011,861952.4367,-36.32098301,504.1846503,-128.6807971,0.018596435
CG,-60183.86998,878336.3284,-39.2279964,502.7655316,-78.50943684,0.016413501
CG,-137347.7852,886924.067,-41.78689389,496.8866982,-27.63778169,0.014073964
CG,-213292.5732,887639.427,-43.97496255,486.600331,23.48262791,0.011598591
CG,-287344.1427,880476.0588,-45.7727809,471.9977326,74.39804357,0.009009352
CG,-358845.2066,865497.5451,-47.16439139,453.2085165,124.6565365,0.006329229
CG,-427161.1165,842836.8362,-48.13744199,430.3994573,173.8120086,0.003582012
CG,-491685.4955,812695.0701,-48.68329583,403.7730097,221.4281526,0.000792084
CG,-551845.6207,775339.7873,-48.79710787,373.5655119,267.082324,-0.002015791
CG,-607107.5065,731102.5559,-48.4778679,340.0450879,310.3692933,-0.00481669
CG,-656980.6445,680376.0288,-47.72840954,303.5092672,350.9048422,-0.007585753
CG,-701022.3572,623610.4581,-46.555385,264.2823444,388.3291744,-0.0102984
CG,-738841.7273,561309.6991,-44.96920616,222.7125004,422.3101087,-0.012930556
CG,-770103.0674,494026.7377,-42.98395204,179.1687121,452.546028,-0.015458856
CG,-794528.8995,422358.7823,-40.6172439,134.0374773,478.7685561,-0.01786086
CG,-811902.4183,346941.9627,-37.8900888,87.71938383,500.7449399,-0.020115248
CG,-822069.4152,268445.6839,-34.82669318,40.62555451,518.2801156,-0.022202009
CG,-824939.6472,187566.6846,-31.45424793,-6.826002549,531.2184396,-0.024102621
CG,-820487.6379,105022.8523,-27.80268714,-54.21410398,539.4450705,-0.025800215
CG,-808752.9037,21546.85194,-23.9044223,-101.1181297,542.8869881,-0.027279722
CG,-789839.6029,-62120.37749,-19.7940547,-147.1217561,541.5136416,-0.028528012
CG,-763915.6113,-145236.1998,-15.50806825,-191.816652,535.3372209,-0.029534003
CG,-731211.0321,-227062.873,-11.08450566,-234.8061021,524.4125485,-0.030288768
CG,-692016.1534,-306874.0979,-6.562630788,-275.7085292,508.8365924,-0.030785606
CG,-646678.8718,-383961.4643,-1.982580119,-314.1608804,488.7476059,-0.031020109
CG,-595601.6041,-457640.7393,2.614993495,-349.8218499,464.3239003,-0.030990194
CG,-539237.7159,-527257.9404,7.189281665,-382.3749085,435.7822621,-0.030696127
CG,-478087.497,-592195.1404,11.69968269,-411.5311128,403.3760289,-0.03014052
CG,-412693.721,-651875.9522,16.10616192,-437.0316705,367.3928406,-0.029328303
CG,-343636.8278,-705770.6447,20.36960715,-458.6502367,328.1520867,-0.028266686
CG,-271529.7712,-753400.8446,24.45217572,-476.1949235,286.0020707,-0.026965092
CG,-197012.5786,-794343.7831,28.31763048,-489.5100031,241.3169193,-0.025435075
BG,136056.584,15.97216792,767141.1463,-535.4512691,0.026644545,187.7789012
BG,218062.6281,11.56197206,735176.7108,-525.0501598,0.027427517,230.9769917
BG,298133.1571,7.049051718,696686.8252,-509.9849349,0.027953196,272.1296024
BG,375557.4592,2.473463902,652013.1284,-490.3893144,0.028216915,310.8714599
BG,449648.3109,-2.124178147,601552.1472,-466.4372305,0.028216332,346.8586886
BG,519748.0765,-6.703065432,545751.7769,-438.3412835,0.027951452,379.7718634
BG,585234.5456,-11.22255542,485107.3056,-406.3508551,0.027424625,409.3188445
BG,645526.4556,-15.64253281,420157.0178,-370.7498946,0.026640528,435.2373709
BG,700088.6512,-19.92376556,351477.4169,-331.8543987,0.025606119,457.2973879
BG,748436.8346,-24.02825315,279678.1079,-290.0096065,0.024330579,475.303089
BG,790141.8639,-27.91956385,205396.3866,-245.5869354,0.02282523,489.0946546
BG,824833.5622,-31.56315811,129291.5828,-198.9806842,0.021103432,498.5496696
BG,852204.0036,-34.92669514,52039.20805,-150.6045333,0.019180469,503.5842105
BG,872010.2461,-37.98031993,-25675.04004,-100.8878729,0.017073407,504.1535906
BG,884076.4882,-40.69692831,-103161.3643,-50.27199151,0.014800949,500.2527558
BG,888295.6288,-43.05240745,-179731.9907,0.79384063,0.012383265,491.9163303
BG,884630.2188,-45.02584997,-254707.2728,51.85635959,0.009841814,479.2183087
BG,873112.7926,-46.59973944,-327421.7248,102.4623308,0.007199152,462.2713995
BG,853845.5795,-47.76010591,-397229.9281,152.1625721,0.004478738,441.2260248
BG,826999.5968,-48.49664989,-463512.2601,200.5159406,0.001704715,416.2689846
BG,792813.1313,-48.80283376,-525680.394,247.0932484,-0.001098293,387.6217995
BG,751589.6245,-48.6759398,-583182.5213,291.4810719,-0.003905408,355.5387438
BG,703694.9792,-48.11709433,-635508.2489,333.2854217,-0.006691714,320.3045891
BG,649554.3116,-47.13125772,-682193.1299,372.1352394,-0.009432479,282.2320761
BG,589648.1781,-45.72718031,-722822.786,407.6856912,-0.012103378,241.6591392
BG,524508.3098,-43.9173248,-757036.5856,439.6212288,-0.014680704,198.9459065
BG,454712.8928,-41.71775558,-784530.8445,467.6583902,-0.01714158,154.4715038
BG,380881.4362,-39.14799619,-805061.5218,491.5483154,-0.019464165,108.630689
BG,303669.2731,-36.230856,-818446.3857,511.0789558,-0.021627842,61.83034829
BG,223761.7443,-32.99222775,-824566.6311,526.076956,-0.023613409,14.48588491
BG,141868.1145,-29.46085773,-823367.9345,536.4091926,-0.025403241,-32.9824684
BG,58715.2775,-25.66809063,-814860.9354,541.9839561,-0.026981453,-80.15337919
BG,-24958.69629,-21.64759132,-799121.1426,542.7517644,-0.028334035,-126.6081551
BG,-108411.1108,-17.43504604,-776288.2637,538.7058023,-0.029448984,-171.9344604
BG,-190901.2363,-13.06784564,-746564.9648,529.8819821,-0.030316404,-215.7299755
BG,-271696.8849,-8.584753689,-710215.0721,516.3586246,-0.030928595,-257.6059683
BG,-350080.9084,-4.025562437,-667561.2298,498.2557642,-0.031280124,-297.1907446
BG,-425357.5649,0.569260414,-618982.0364,475.7340829,-0.031367872,-334.1329472
BG,-496858.6933,5.158930891,-564908.6844,448.993485,-0.03119106,-368.1046744
BG,-563949.6447,9.702710756,-505821.1325,418.2713217,-0.030751258,-398.8043909
BG,-626034.9148,14.1602691,-442243.8461,383.8402852,-0.030052371,-425.9596037
BG,-682563.4306,18.49204031,-374741.1416,346.0059878,-0.029100602,-449.3292814
BG,-733033.4409,22.65957529,-303912.1779,305.1042493,-0.0279044,-468.7059929
BG,-776996.9703,26.6258827,-230385.6379,261.4981165,-0.026474383,-483.9177494
BG,-814063.7953,30.35575731,-154814.1483,215.5746405,-0.024823243,-494.8295301
BG,-843904.9084,33.8160925,-77868.48702,167.7414413,-0.022965639,-501.3444814
BG,-866255.4375,36.97617408,-231.6292046,118.4230897,-0.020918057,-503.4047761
BG,-880916.9979,39.80795295,77407.31491,68.05733888,-0.018698673,-500.9921268
BG,-887759.4525,42.28629404,154359.2166,17.09123884,-0.016327188,-494.1279486
BG,-886722.0672,44.38919941,229941.0452,-34.02283175,-0.01382465,-482.8731683
BG,-877814.0498,46.09800354,303481.9312,-84.8311808,-0.011213274,-467.3276841
BG,-861114.4686,47.39753895,374329.1204,-134.8828298,-0.008516238,-447.629479
BG,-836771.5503,48.27627088,441853.7682,-183.7335168,-0.005757482,-423.9533955
BG,-805001.3642,48.72639964,505456.521,-230.9496397,-0.002961494,-396.5095844
BG,-766085.9049,48.74392986,564572.8363,-276.1121048,-0.000153091,-365.5416388
BG,-720370.5887,48.32870593,618677.9934,-318.8200469,0.002642799,-331.3244324
BG,-668261.188,47.48441342,667291.7513,-358.6943874,0.005401358,-294.1616796
BG,-610220.2295,46.21854633,709982.6106,-395.3811986,0.008098101,-254.3832397
